title,document_no,document_no_empty_reason,issuer,authority_level,category,scope,regions,tags,source_url,published_at,effective_at,expired_at,effective_note,last_verified_at,review_cycle_days,replacement_regulation_id,summary,content,change_note
10113中型以上载货汽车非法安装警报器,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|非法安装警报器|载货汽车|罚款,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10113的行政处罚裁量基准，违法描述为“非法安装警报器”，适用于“中型以上载货汽车非法安装警报器”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载货汽车非法安装警报器
违法规定：《中华人民共和国道路交通安全法 》第十五条第 一款（具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十七条（具体法条条款同上 ）
违法记分数：0
罚款最小值：200
罚款最大值：2000
罚款默认值（指导基准）：1000
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：不可 警告",由《自治区道路交通违法行为行政处罚裁量权基准》10113号违法行为行结构化导入，待另一管理员复核后发布。
10114中型以上载客汽车 、危化品运输 车辆 、校车非法安装警报器,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|非法安装警报器|校车|中型以上客车|罚款,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10114的行政处罚裁量基准，违法描述为“非法安装警报器”，适用于“中型以上载客汽车 、危化品运输 车辆 、校车非法安装警报器”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载客汽车 、危化品运输 车辆 、校车非法安装警报器
违法规定：《中华人民共和国道路交通安全法 》第十五条第 一款（具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十七条（具体法条条款同上 ）
违法记分数：0
罚款最小值：200
罚款最大值：2000
罚款默认值（指导基准）：1500
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：不可 警告",由《自治区道路交通违法行为行政处罚裁量权基准》10114号违法行为行结构化导入，待另一管理员复核后发布。
10121摩托车非法安装标志灯具,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|非法安装标志灯具|摩托车|罚款,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10121的行政处罚裁量基准，违法描述为“非法安装标 志灯具”，适用于“摩托车非法安装标志灯具”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：摩托车非法安装标志灯具
违法规定：《中华人民共和国道路交通安全法 》第十五条第 一款警车 、消防车 、救护车 、工程救险车应当按 照规定喷涂标志图案 ，安装警报器 、标志灯具。 其他机动车不得喷涂 、安装 、使用上述车辆专用 的或者与其相类似的标志图案 、警报器或者标志 灯具
法律条文：《中华人民共和国道路交通安全法 》第九十七条非法安装 警报器 、标志灯具的 ， 由公安机关交通管理部门强制拆 除 ，予以收缴 ，并处二百元以上二千元以下罚款 。
违法记分数：0
罚款最小值：200
罚款最大值：2000
罚款默认值（指导基准）：200
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：不可 警告",由《自治区道路交通违法行为行政处罚裁量权基准》10121号违法行为行结构化导入，待另一管理员复核后发布。
10122小、微型机动车非法安装标志灯具,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|非法安装标志灯具|罚款,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10122的行政处罚裁量基准，违法描述为“非法安装标 志灯具”，适用于“小、微型机动车非法安装标志灯具”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：小、微型机动车非法安装标志灯具
违法规定：《中华人民共和国道路交通安全法 》第十五条第 一款（具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十七条（具体法条条款同上 ）
违法记分数：0
罚款最小值：200
罚款最大值：2000
罚款默认值（指导基准）：500
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：不可 警告",由《自治区道路交通违法行为行政处罚裁量权基准》10122号违法行为行结构化导入，待另一管理员复核后发布。
10123中型以上载货汽车非法安装标志 灯具,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|非法安装标志灯具|载货汽车|罚款,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10123的行政处罚裁量基准，违法描述为“非法安装标 志灯具”，适用于“中型以上载货汽车非法安装标志 灯具”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载货汽车非法安装标志 灯具
违法规定：《中华人民共和国道路交通安全法 》第十五条第 一款（具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十七条（具体法条条款同上 ）
违法记分数：0
罚款最小值：200
罚款最大值：2000
罚款默认值（指导基准）：1000
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：不可 警告",由《自治区道路交通违法行为行政处罚裁量权基准》10123号违法行为行结构化导入，待另一管理员复核后发布。
10124中型以上载客汽车 、危化品运输 车辆 、校车非法安装标志灯具,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|非法安装标志灯具|校车|中型以上客车|罚款,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10124的行政处罚裁量基准，违法描述为“非法安装标 志灯具”，适用于“中型以上载客汽车 、危化品运输 车辆 、校车非法安装标志灯具”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载客汽车 、危化品运输 车辆 、校车非法安装标志灯具
违法规定：《中华人民共和国道路交通安全法 》第十五条第 一款（具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十七条（具体法条条款同上 ）
违法记分数：0
罚款最小值：200
罚款最大值：2000
罚款默认值（指导基准）：1500
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：不可 警告",由《自治区道路交通违法行为行政处罚裁量权基准》10124号违法行为行结构化导入，待另一管理员复核后发布。
10181摩托车不走机动车道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车不走机动车道|摩托车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10181的行政处罚裁量基准，违法描述为“机动车不走 机动车道”，适用于“摩托车不走机动车道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：摩托车不走机动车道
违法规定：《中华人民共和国道路交通安全法 》第三十六条 根据道路条件和通行需要 ，道路划分为机动车道 、非机动车道和人行道的 ，机动车 、非机动车、 行人实行分道通行 。没有划分机动车道 、非机动 车道和人行道的 ，机动车在道路中间通行 ，非机 动车和行人在道路两侧通行 。
法律条文：《中华人民共和国道路交通安全法 》第九十条机动车驾驶 人违反道路交通安全法律 、法规关于道路通行规定的 ，处 警告或者二十元以上二百元以下罚款 。本法另有规定的， 依照规定处罚 。
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：60
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10181号违法行为行结构化导入，待另一管理员复核后发布。
10182小 、微型机动车不走机动车道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车不走机动车道|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10182的行政处罚裁量基准，违法描述为“机动车不走 机动车道”，适用于“小 、微型机动车不走机动车道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：小 、微型机动车不走机动车道
违法规定：《中华人民共和国道路交通安全法 》第三十六条 （具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十条（具体法条条款同上）
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：90
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10182号违法行为行结构化导入，待另一管理员复核后发布。
10183中型以上载货汽车不走机动车道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车不走机动车道|载货汽车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10183的行政处罚裁量基准，违法描述为“机动车不走 机动车道”，适用于“中型以上载货汽车不走机动车道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载货汽车不走机动车道
违法规定：《中华人民共和国道路交通安全法 》第三十六条 （具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十条（具体法条条款同上）
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：120
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10183号违法行为行结构化导入，待另一管理员复核后发布。
10184中型以上载客汽车 、危化品运输 车辆 、校车不走机动车道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车不走机动车道|校车|中型以上客车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10184的行政处罚裁量基准，违法描述为“机动车不走 机动车道”，适用于“中型以上载客汽车 、危化品运输 车辆 、校车不走机动车道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载客汽车 、危化品运输 车辆 、校车不走机动车道
违法规定：《中华人民共和国道路交通安全法 》第三十六条 （具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十条（具体法条条款同上）
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：150
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10184号违法行为行结构化导入，待另一管理员复核后发布。
10191摩托车违规使用专用车道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车违规使用专用车道|摩托车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10191的行政处罚裁量基准，违法描述为“机动车违规 使用专用车 道”，适用于“摩托车违规使用专用车道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：摩托车违规使用专用车道
违法规定：《中华人民共和国道路交通安全法 》第三十七条 道路划设专用车道的 ，在专用车道内 ，只准许规 定的车辆通行 ，其他车辆不得进入专用车道内行 驶。
法律条文：《中华人民共和国道路交通安全法 》第九十条机动车驾驶 人违反道路交通安全法律 、法规关于道路通行规定的 ，处 警告或者二十元以上二百元以下罚款 。本法另有规定的， 依照规定处罚 。
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：60
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10191号违法行为行结构化导入，待另一管理员复核后发布。
10192小、微型机动车违规使用专用车 道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车违规使用专用车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10192的行政处罚裁量基准，违法描述为“机动车违规 使用专用车”，适用于“小、微型机动车违规使用专用车 道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：小、微型机动车违规使用专用车 道
违法规定：《中华人民共和国道路交通安全法 》第三十七条 （具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十条（具体法条条款同上）
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：90
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10192号违法行为行结构化导入，待另一管理员复核后发布。
10193中型以上载货汽车违规使用专用车道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车违规使用专用车|载货汽车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10193的行政处罚裁量基准，违法描述为“机动车违规 使用专用车”，适用于“中型以上载货汽车违规使用专用车道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载货汽车违规使用专用车道
违法规定：《中华人民共和国道路交通安全法 》第三十七条 （具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十条（具体法条条款同上）
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：120
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10193号违法行为行结构化导入，待另一管理员复核后发布。
10194中型以上载客汽车 、危化品运输 车辆 、校车违规使用专用车道,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|机动车违规使用专用车|校车|中型以上客车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10194的行政处罚裁量基准，违法描述为“机动车违规 使用专用车”，适用于“中型以上载客汽车 、危化品运输 车辆 、校车违规使用专用车道”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：中型以上载客汽车 、危化品运输 车辆 、校车违规使用专用车道
违法规定：《中华人民共和国道路交通安全法 》第三十七条 （具体法条条款同上 ）
法律条文：《中华人民共和国道路交通安全法 》第九十条（具体法条条款同上）
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：150
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10194号违法行为行结构化导入，待另一管理员复核后发布。
1020机动车驾驶人不服从交警指挥的,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|不服从指挥|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码1020的行政处罚裁量基准，违法描述为“不服从指挥”，适用于“机动车驾驶人不服从交警指挥的”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：机动车驾驶人不服从交警指挥的
违法规定：《中华人民共和国道路交通安全法 》第三十八条 车辆 、行人应当按照交通信号通行 ；遇有交通警 察现场指挥时 ，应当按照交通警察的指挥通行 ； 在没有交通信号的道路上 ，应当在确保安全 、畅 通的原则下通行 。
法律条文：《中华人民共和国道路交通安全法 》第九十条机动车驾驶 人违反道路交通安全法律 、法规关于道路通行规定的 ，处 警告或者二十元以上二百元以下罚款 。本法另有规定的， 依照规定处罚 。
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：180
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》1020号违法行为行结构化导入，待另一管理员复核后发布。
10252摩托车遇前方机动车停车排队等 候或者缓慢行驶时 、在人行横道 、 网状线区域内停车等候的,新公规〔2025〕1号,,新疆维吾尔自治区公安厅,local,traffic,REGIONAL,650000:新疆维吾尔自治区,交通违法裁量基准|交通拥堵处不按规定停车等候|摩托车|罚款|可警告,https://gat.xinjiang.gov.cn/gat/gawj/202503/3936ce139b084a9082a72c5bb554942d.shtml,2025-03-11,2025-04-15,,自2025年4月15日起施行，有效期五年；发生交通事故、吊销或拘留以及警告适用条件以文件统一说明和具体执法事实为准。,2026-08-08,30,,新疆道路交通违法行为代码10252的行政处罚裁量基准，违法描述为“交通拥堵处 不按规定停 车等候”，适用于“摩托车遇前方机动车停车排队等 候或者缓慢行驶时 、在人行横道 、 网状线区域内停车等候的”。本条仅提供官方信息索引，不生成个案处罚结论。,"违法内容：摩托车遇前方机动车停车排队等 候或者缓慢行驶时 、在人行横道 、 网状线区域内停车等候的
违法规定：《中华人民共和国道路交通安全法实施条例 》第 五十三条第二款机动车在遇有前方机动车停车排 队等候或者缓慢行驶时 ，应当依次排队 ，不得从 前方车辆两侧穿插或者超越行驶 ，不得在人行横 道 、网状线区域内停车等候 。
法律条文：《中华人民共和国道路交通安全法 》第九十条机动车驾驶 人违反道路交通安全法律 、法规关于道路通行规定的 ，处 警告或者二十元以上二百元以下罚款 。本法另有规定的， 依照规定处罚 。
违法记分数：0
罚款最小值：20
罚款最大值：200
罚款默认值（指导基准）：60
暂扣：
吊销：
拘留最小：0
拘留最大：0
拘留默认值（指导基准）：0
警告标记：可警告",由《自治区道路交通违法行为行政处罚裁量权基准》10252号违法行为行结构化导入，待另一管理员复核后发布。
